Course ,Section ,Faculty ,Time ,Room ,Seats Available
ENG115 ,3,SlQ ,ST 01:00 PM - 02:30 PM ,NAC401 ,4
ENG115 ,4,SnH ,ST 01:00 PM - 02:30 PM ,NAC603 ,0
ENG115 ,5,SlQ ,MW 01:00 PM - 02:30 PM ,NAC401 ,1
ENG115 ,6,SNm ,MW 08:00 AM - 09:30 AM ,NAC308 ,0
ENG115 ,7,TBA ,RA 02:40 PM - 04:10 PM ,NAC410 ,2
ENG115 ,8,AtB ,MW 09:40 AM - 11:10 AM ,NAC411 ,0
ENG115 ,9,AtB ,MW 01:00 PM - 02:30 PM ,NAC315 ,0
ENG115 ,10,RAh ,MW 02:40 PM - 04:10 PM ,NAC401 ,0
ENG115 ,11,RAh ,MW 01:00 PM - 02:30 PM ,NAC309 ,0
ENG115 ,12,NSB ,RA 02:40 PM - 04:10 PM ,NAC305 ,0
ENG115 ,13,NSB ,RA 04:20 PM - 05:50 PM ,NAC302 ,0
ENG115 ,14,JBH ,RA 02:40 PM - 04:10 PM ,NAC308 ,12
ENG115 ,15,NSB ,RA 01:00 PM - 02:30 PM ,SAC312 ,1
ENG115 ,16,ShC ,MW 11:20 AM - 12:50 PM ,NAC411 ,10
ENG115 ,17,SuT ,MW 01:00 PM - 02:30 PM ,NAC604 ,12
ENG115 ,18,MHn ,ST 02:40 PM - 04:10 PM ,SAC202 ,1
ENG115 ,19,SnH ,ST 02:40 PM - 04:10 PM ,NAC508 ,0
ENG210 ,1,SPm ,MW 11:20 AM - 12:50 PM ,NAC604 ,5
ENG212 ,1,NPn ,ST 02:40 PM - 04:10 PM ,TBA ,25
ENG215 ,1,MSz2 ,TBA ,TBA ,28
ENG219 ,1,SnH ,MW 02:40 PM - 04:10 PM ,NAC509 ,23
ENG220 ,1,ShC ,ST 11:20 AM - 12:50 PM ,NAC213 ,8
ENG220 ,2,HSh ,ST 11:20 AM - 12:50 PM ,NAC308 ,0
ENG222 ,1,SuT ,ST 04:20 PM - 05:50 PM ,NAC308 ,28
ENG230 ,1,ShC ,MW 02:40 PM - 04:10 PM ,NAC508 ,24
ENG230 ,2,KME ,ST 01:00 PM - 02:30 PM ,NAC619 ,0
ENG260 ,1,AQB ,MW 09:40 AM - 11:10 AM ,NAC308 ,13
ENG302 ,1,SHq ,RA 11:20 AM - 12:50 PM ,NAC309 ,0
ENG302 ,2,SHq ,RA 09:40 AM - 11:10 AM ,NAC412 ,0
ENG307 ,1,HMe ,MW 11:20 AM - 12:50 PM ,NAC991 ,0
ENG307 ,2,SPn ,MW 01:00 PM - 02:30 PM ,SAC511 ,13
ENG310 ,1,SHq ,TBA ,TBA ,29
ENG311 ,1,SPn ,TBA ,TBA ,24
ENG320 ,1,SHq ,TBA ,TBA ,32
ENG331 ,1,JBH ,TBA ,TBA ,32
ENG334 ,2,SPm ,ST 02:40 PM - 04:10 PM ,SAC511 ,2
ENG335 ,1,AQB ,TBA ,TBA ,30
ENG336 ,1,JBH ,ST 04:20 PM - 05:50 PM ,NAC307 ,20
ENG346 ,1,JBH ,MW 02:40 PM - 04:10 PM ,NAC411 ,9
ENG406 ,1,SHq ,MW 01:00 PM - 02:30 PM ,NAC511 ,20
ENG417 ,1,SPm ,MW 02:40 PM - 04:10 PM ,NAC414 ,23
ENG426 ,1,AQB ,TBA ,TBA ,30
ENG446 ,1,AQB ,TBA ,TBA ,28
ENG457 ,1,MHn ,MW 01:00 PM - 02:30 PM ,NAC213 ,20
ENG491 ,1,NPn ,ST 04:20 PM - 05:50 PM ,NAC401 ,15
ENG501 ,1,DF ,S 07:00 PM - 10:10 PM ,NAC403 ,12
ENG517 ,1,DF ,T 07:00 PM - 10:10 PM ,NAC401 ,22
ENG525 ,1,SnH ,M 07:00 PM - 10:10 PM ,NAC402 ,24
ENG554 ,1,SMI3 ,T 07:00 PM - 10:10 PM ,NAC402 ,24
ENG574 ,1,MSz2 ,M 07:00 PM - 10:10 PM ,NAC403 ,15
ENG577 ,1,SAn ,A 07:00 PM - 10:10 PM ,NAC501 ,10
ENG579 ,1,MSz2 ,T 07:00 PM - 10:10 PM ,NAC403 ,11
ENG606 ,1,TBA ,TBA ,TBA ,35
ENG613 ,1,KME ,W 07:00 PM - 10:10 PM ,NAC406 ,0
ENG618 ,1,TBA ,TBA ,TBA ,35
ENG635 ,1,MSz2 ,S 07:00 PM - 10:10 PM ,NAC404 ,9
ENG637 ,1,TBA ,TBA ,TBA ,35
ENV102 ,2,KNr ,ST 01:00 PM - 02:30 PM ,SAC305 ,0
ENV107 ,1,Sud ,MW 08:00 AM - 09:30 AM ,NAC517 ,2
ENV107 ,2,Sud ,MW 09:40 AM - 11:10 AM ,NAC517 ,0
ENV107 ,3,Sud ,MW 02:40 PM - 04:10 PM ,NAC517 ,0
ENV107 ,4,RBr ,MW 11:20 AM - 12:50 PM ,NAC310 ,0
ENV107 ,5,RBr ,MW 02:40 PM - 04:10 PM ,SAC203 ,0
ENV107 ,6,Hmk1 ,ST 11:20 AM - 12:50 PM ,NAC310 ,0
ENV107 ,7,Hmk1 ,ST 01:00 PM - 02:30 PM ,SAC203 ,0
ENV107 ,8,Hmk1 ,MW 01:00 PM - 02:30 PM ,NAC310 ,0
ENV107 ,9,HRh ,RA 09:40 AM - 11:10 AM ,SAC208 ,0
ENV107 ,10,HRh ,RA 11:20 AM - 12:50 PM ,SAC208 ,0
ENV107 ,11,ARK ,RA 02:40 PM - 04:10 PM ,SAC401 ,0
ENV107 ,12,KbU ,RA 02:40 PM - 04:10 PM ,NAC202 ,0
ENV107 ,13,AfI2 ,ST 09:40 AM - 11:10 AM ,NAC517 ,0
ENV107 ,14,SSm1 ,ST 02:40 PM - 04:10 PM ,NAC517 ,0
ENV107 ,15,MNA3 ,RA 04:20 PM - 05:50 PM ,SAC208 ,6
ENV107 ,16,Mfz ,MW 08:00 AM - 09:30 AM ,SAC305 ,0
ENV107 ,18,Ltm ,RA 01:00 PM - 02:30 PM ,NAC310 ,0
ENV107 ,19,MFJ ,ST 11:20 AM - 12:50 PM ,SAC305 ,0
ENV107 ,20,MZH1 ,RA 01:00 PM - 02:30 PM ,SAC208 ,0
ENV107 ,21,YuM ,RA 11:20 AM - 12:50 PM ,NAC993 ,0
ENV107 ,22,MTj ,RA 02:40 PM - 04:10 PM ,SAC203 ,0
ENV107 ,23,KAI ,RA 08:00 AM - 09:30 AM ,SAC210 ,0
ENV107 ,24,KBs ,RA 09:40 AM - 11:10 AM ,SAC305 ,0
ENV107 ,25,Mrl ,ST 04:20 PM - 05:50 PM ,SAC207 ,0
ENV107L ,1,HMd ,ST 09:40 AM - 11:10 AM ,SAC726 ,0
ENV107L ,2,HMd ,ST 11:20 AM - 12:50 PM ,SAC726 ,0
ENV107L ,3,HMd ,ST 02:40 PM - 04:10 PM ,SAC726 ,0
ENV107L ,4,HMd ,MW 09:40 AM - 11:10 AM ,SAC726 ,0
ENV107L ,5,HMd ,MW 11:20 AM - 12:50 PM ,SAC726 ,0
ENV107L ,6,HMd ,MW 02:40 PM - 04:10 PM ,SAC726 ,0
ENV107L ,7,KNr ,ST 04:20 PM - 05:50 PM ,SAC726 ,0
ENV107L ,8,KNr ,MW 08:00 AM - 09:30 AM ,SAC726 ,0
ENV107L ,9,KNr ,RA 08:00 AM - 09:30 AM ,SAC726 ,0
ENV107L ,10,KNr ,RA 09:40 AM - 11:10 AM ,SAC726 ,0
ENV107L ,11,KNr ,RA 11:20 AM - 12:50 PM ,SAC726 ,1
ENV107L ,12,KNr ,RA 02:40 PM - 04:10 PM ,SAC726 ,0
ENV107L ,13,Sud ,MW 04:20 PM - 05:50 PM ,SAC726 ,0
ENV107L ,14,Sud ,RA 01:00 PM - 02:30 PM ,SAC726 ,0
ENV107L ,15,Sud ,RA 04:20 PM - 05:50 PM ,SAC726 ,0
ENV107L ,16,ARK ,F 09:00 AM - 12:00 PM ,SAC726 ,0
ENV107L ,17,ARK ,F 02:00 PM - 05:00 PM ,SAC726 ,0
ENV107L ,18,ARK ,ST 01:00 PM - 02:30 PM ,SAC726 ,0
ENV203/GEO205 ,1,SMO ,MW 09:40 AM - 11:10 AM ,SAC208 ,0
ENV203/GEO205 ,2,SMO ,MW 11:20 AM - 12:50 PM ,SAC203 ,0
ENV203/GEO205 ,3,Mzs ,RA 09:40 AM - 11:10 AM ,NAC211 ,1
ENV203/GEO205 ,4,Mnz ,RA 08:00 AM - 09:30 AM ,NAC310 ,0
ENV203/GEO205 ,5,HmK ,RA 01:00 PM - 02:30 PM ,NAC309 ,6
ENV203/GEO205 ,6,Zru ,ST 02:40 PM - 04:10 PM ,NAC310 ,0
ENV203/GEO205 ,7,MpR ,ST 01:00 PM - 02:30 PM ,NAC517 ,0
ENV203/GEO205 ,8,MMB1 ,RA 04:20 PM - 05:50 PM ,SAC203 ,5
ENV203/GEO205 ,9,Zru ,ST 04:20 PM - 05:50 PM ,SAC305 ,0
ENV203/GEO205 ,10,Szr ,RA 09:40 AM - 11:10 AM ,SAC202 ,0
ENV203/GEO205 ,11,FMK ,RA 11:20 AM - 12:50 PM ,SAC514 ,0
ENV203/GEO205 ,12,RMr ,RA 01:00 PM - 02:30 PM ,NAC216 ,0
ENV203/GEO205 ,15,MFJ ,ST 02:40 PM - 04:10 PM ,NAC214 ,8
ENV203/GEO205 ,16,SyA1 ,ST 09:40 AM - 11:10 AM ,SAC208 ,2
ENV205 ,1,BKF ,MW 11:20 AM - 12:50 PM ,SAC305 ,8
ENV208 ,1,Jky ,ST 11:20 AM - 12:50 PM ,SAC203 ,0
ENV209 ,1,BKF ,MW 02:40 PM - 04:10 PM ,SAC305 ,0
ENV214 ,1,Hmk1 ,MW 11:20 AM - 12:50 PM ,NAC517 ,0
ENV215 ,1,KNr ,MW 01:00 PM - 02:30 PM ,NAC517 ,6
ENV260 ,1,RBr ,ST 01:00 PM - 02:30 PM ,SAC208 ,2
ENV307 ,1,SMO ,ST 02:40 PM - 04:10 PM ,SAC201 ,0
ENV316 ,1,Mdo ,ST 09:40 AM - 11:10 AM ,SAC724 ,0
ENV316 ,2,Mdo ,MW 09:40 AM - 11:10 AM ,SAC724 ,0
ENV373 ,1,SjI ,MW 04:20 PM - 05:50 PM ,SAC305 ,0
ENV403 ,1,NlQ ,RA 08:00 AM - 09:30 AM ,SAC305 ,3
ENV410 ,1,Jky ,TBA ,TBA ,0
ENV418 ,1,Sud ,ST 11:20 AM - 12:50 PM ,NAC517 ,0
ENV430 ,1,STZ ,RA 09:40 AM - 11:10 AM ,NAC310 ,2
ENV430 ,2,STZ ,RA 11:20 AM - 12:50 PM ,NAC310 ,0
ENV436 ,1,Nzn ,MW 11:20 AM - 12:50 PM ,SAC208 ,0
ENV455 ,1,Nzn ,ST 11:20 AM - 12:50 PM ,SAC208 ,0
ENV455 ,2,Nzn ,ST 04:20 PM - 05:50 PM ,SAC208 ,0
ENV498 ,1,HMd ,TBA ,TBA ,5
ENV498 ,2,Jky ,TBA ,TBA ,2
ENV498 ,3,BKF ,TBA ,TBA ,5
ENV498 ,4,Nzn ,TBA ,TBA ,0
ENV498 ,5,KNr ,TBA ,TBA ,5
ENV498 ,6,SMO ,TBA ,TBA ,4
ENV498 ,7,Sud ,TBA ,TBA ,5
ENV498 ,8,Mdo ,TBA ,TBA ,5
ENV498 ,9,RBr ,TBA ,TBA ,4
ENV498 ,10,HMK1 ,TBA ,TBA ,5
ENV499 ,1,HMd ,TBA ,TBA ,0
ENV499 ,2,Jky ,TBA ,TBA ,1
ENV499 ,3,BKF ,TBA ,TBA ,0
ENV499 ,4,Nzn ,TBA ,TBA ,0
ENV499 ,5,KNr ,TBA ,TBA ,0
ENV499 ,6,SMO ,TBA ,TBA ,0
ENV499 ,7,Sud ,TBA ,TBA ,0
ENV499 ,8,Mdo ,TBA ,TBA ,0
ENV499 ,9,RBr ,TBA ,TBA ,0
ENV499 ,10,Hmk1 ,TBA ,TBA ,0
ENV501 ,1,KdA ,F 03:00 PM - 06:00 PM ,SAC305 ,10
ENV502 ,1,HuA ,W 07:00 PM - 10:10 PM ,SAC308 ,6
ENV602 ,1,MRK ,A 07:00 PM - 10:10 PM ,NAC409 ,0
ENV605 ,1,Jky ,R 07:00 PM - 10:10 PM ,SAC207 ,0
ENV606 ,1,Jky ,S 07:00 PM - 10:10 PM ,SAC207 ,5
ENV649 ,1,MRK ,A 12:10 AM - 02:30 PM ,SAC316 ,1
ENV690 ,1,HMd ,TBA ,TBA ,4
ENV690 ,2,Jky ,TBA ,TBA ,5
ENV690 ,3,BKF ,TBA ,TBA ,5
ENV690 ,4,Nzn ,TBA ,TBA ,5
ENV690 ,5,KNr ,TBA ,TBA ,5
ENV690 ,6,SMO ,TBA ,TBA ,5
ENV690 ,7,Sud ,TBA ,TBA ,5
ENV690 ,8,Mdo ,TBA ,TBA ,5
ENV697 ,1,HMd ,TBA ,TBA ,0
ENV697 ,2,Jky ,TBA ,TBA ,0
ENV697 ,3,BKF ,TBA ,TBA ,0
ENV697 ,4,Nzn ,TBA ,TBA ,0
ENV697 ,5,KNr ,TBA ,TBA ,0
ENV697 ,6,SMO ,TBA ,TBA ,0
ENV697 ,7,Sud ,TBA ,TBA ,0
ENV697 ,8,Mdo ,TBA ,TBA ,0
EEE111/ETE111 ,1,KAS ,ST 09:40 AM - 11:10 AM ,SAC514 ,0
EEE111/ETE111 ,2,Rtk ,MW 09:40 AM - 11:10 AM ,NAC207 ,1
EEE111/ETE111 ,3,KMM ,MW 08:00 AM - 09:30 AM ,SAC213 ,0
EEE111/ETE111 ,4,FHE ,RA 09:40 AM - 11:10 AM ,NAC408 ,0
EEE111/ETE111 ,5,IMR ,ST 09:40 AM - 11:10 AM ,SAC204 ,0
EEE111/ETE111 ,6,FHE ,RA 11:20 AM - 12:50 PM ,NAC406 ,0
EEE111/ETE111 ,7,ZBZ ,MW 02:40 PM - 04:10 PM ,SAC206 ,0
EEE111/ETE111 ,9,SSH1 ,ST 04:20 PM - 05:50 PM ,SAC402 ,8
EEE111/ETE111 ,10,SSH1 ,RA 02:40 PM - 04:10 PM ,SAC306 ,1
EEE111/ETE111 ,11,Rtk ,MW 11:20 AM - 12:50 PM ,NAC315 ,0
EEE111/ETE111 ,12,ITN ,ST 11:20 AM - 12:50 PM ,SAC315 ,0
EEE111L/ETE111L ,1,KAS ,T 11:20 AM - 02:30 PM ,SAC506 ,0
EEE111L/ETE111L ,2,Rtk ,M 02:40 PM - 05:50 PM ,SAC506 ,9
EEE111L/ETE111L ,3,KMM ,R 11:20 AM - 02:30 PM ,SAC506 ,13
EEE111L/ETE111L ,4,FHE ,A 02:40 PM - 05:50 PM ,SAC508 ,4
EEE111L/ETE111L ,5,IMR ,S 11:20 AM - 02:30 PM ,SAC506 ,0
EEE111L/ETE111L ,6,FHE ,R 02:40 PM - 05:50 PM ,SAC506 ,7
EEE111L/ETE111L ,7,ZBZ ,A 02:40 PM - 05:50 PM ,SAC506 ,9
EEE111L/ETE111L ,9,SSH1 ,S 08:00 AM - 11:10 AM ,SAC506 ,16
EEE111L/ETE111L ,10,SSH1 ,T 08:00 AM - 11:10 AM ,SAC506 ,11
EEE111L/ETE111L ,11,Rtk ,W 02:40 PM - 05:50 PM ,SAC506 ,4
EEE111L/ETE111L ,12,ITN ,T 02:40 PM - 05:50 PM ,SAC506 ,8
EEE141/ETE141 ,1,KAS ,MW 09:40 AM - 11:10 AM ,SAC514 ,0
EEE141/ETE141 ,2,ZBZ ,ST 01:00 PM - 02:30 PM ,NAC414 ,1
EEE141/ETE141 ,3,IMR ,MW 01:00 PM - 02:30 PM ,SAC201 ,0
EEE141/ETE141 ,4,mtn ,ST 11:20 AM - 12:50 PM ,SAC204 ,0
EEE141/ETE141 ,5,AbO ,ST 08:00 AM - 09:30 AM ,SAC402 ,2
EEE141/ETE141 ,6,KMM ,MW 09:40 AM - 11:10 AM ,SAC213 ,0
EEE141/ETE141 ,7,mtn ,MW 11:20 AM - 12:50 PM ,SAC307 ,0
EEE141/ETE141 ,8,AbO ,ST 02:40 PM - 04:10 PM ,SAC203 ,0
EEE141/ETE141 ,9,IMR ,MW 02:40 PM - 04:10 PM ,SAC202 ,0
EEE141/ETE141 ,10,Rtk ,ST 09:40 AM - 11:10 AM ,NAC991 ,0
EEE141/ETE141 ,11,ZBZ ,ST 02:40 PM - 04:10 PM ,SAC213 ,0
EEE141/ETE141 ,12,SSH1 ,RA 09:40 AM - 11:10 AM ,SAC314 ,0
EEE141/ETE141 ,13,SSH1 ,RA 11:20 AM - 12:50 PM ,SAC314 ,0
EEE141/ETE141 ,14,ARH1 ,ST 08:00 AM - 09:30 AM ,SAC307 ,0
EEE141/ETE141 ,15,ARH1 ,RA 09:40 AM - 11:10 AM ,NAC411 ,0
EEE141L/ETE141L ,1,KAS ,M 11:20 AM - 02:30 PM ,SAC504 ,2
EEE141L/ETE141L ,2,ZBZ ,A 11:20 AM - 02:30 PM ,SAC504 ,6
EEE141L/ETE141L ,3,IMR ,M 08:00 AM - 11:10 AM ,SAC504 ,7
EEE141L/ETE141L ,4,mtn ,R 11:20 AM - 02:30 PM ,SAC504 ,4
EEE141L/ETE141L ,5,AbO ,S 11:20 AM - 02:30 PM ,SAC504 ,9
EEE141L/ETE141L ,6,KMM ,M 11:20 AM - 02:30 PM ,SAC508 ,7
EEE141L/ETE141L ,7,mtn ,R 02:40 PM - 05:50 PM ,SAC504 ,11
EEE141L/ETE141L ,8,AbO ,T 11:20 AM - 02:30 PM ,SAC504 ,7
EEE141L/ETE141L ,9,IMR ,W 08:00 AM - 11:10 AM ,SAC504 ,12
EEE141L/ETE141L ,10,Rtk ,S 02:40 PM - 05:50 PM ,SAC508 ,18
EEE141L/ETE141L ,11,ZBZ ,W 11:20 AM - 02:30 PM ,SAC504 ,12
EEE141L/ETE141L ,12,SSH1 ,S 11:20 AM - 02:30 PM ,SAC508 ,11
EEE141L/ETE141L ,13,SSH1 ,T 11:20 AM - 02:30 PM ,SAC508 ,8
EEE141L/ETE141L ,14,ARH1 ,A 11:20 AM - 02:30 PM ,SAC508 ,8
EEE141L/ETE141L ,15,ARH1 ,W 11:20 AM - 02:30 PM ,SAC508 ,6
EEE211L/ETE211L ,1,TnF ,S 02:40 PM - 05:50 PM ,SAC504 ,22
EEE211L/ETE211L ,2,FHE ,T 08:00 AM - 11:10 AM ,SAC504 ,0
EEE211L/ETE211L ,3,ARH1 ,W 02:40 PM - 05:50 PM ,SAC504 ,0
EEE221/ETE221 ,1,Mdy ,MW 09:40 AM - 11:10 AM ,SAC204 ,0
EEE221/ETE221 ,2,SAA3 ,RA 08:00 AM - 09:30 AM ,SAC310 ,21
EEE221/ETE221 ,3,ARH1 ,RA 02:40 PM - 04:10 PM ,SAC305 ,0
EEE221L/ETE221L ,1,Mdy ,M 11:20 AM - 02:30 PM ,LIB606 ,0
EEE221L/ETE221L ,2,SAA3 ,T 02:40 PM - 05:50 PM ,LIB607 ,22
EEE221L/ETE221L ,3,ARH1 ,M 02:40 PM - 05:50 PM ,LIB606 ,0
EEE241/ETE241 ,1,SnS1 ,MW 11:20 AM - 12:50 PM ,SAC514 ,0
EEE241/ETE241 ,2,AbO ,MW 08:00 AM - 09:30 AM ,SAC310 ,2
EEE241/ETE241 ,3,ITN ,ST 08:00 AM - 09:30 AM ,SAC208 ,0
EEE241/ETE241 ,4,AyH ,RA 09:40 AM - 11:10 AM ,SAC203 ,11
EEE241L/ETE241L ,1,SnS1 ,M 08:00 AM - 11:10 AM ,SAC506 ,16
EEE241L/ETE241L ,2,AbO ,M 11:20 AM - 02:30 PM ,SAC506 ,2
EEE241L/ETE241L ,3,ITN ,S 02:40 PM - 05:50 PM ,SAC506 ,11
EEE241L/ETE241L ,4,AyH ,A 11:20 AM - 02:30 PM ,SAC506 ,15
EEE299/ETE299 ,1,IMR ,S 08:00 AM - 09:30 AM ,SAC502 ,1
EEE299/ETE299 ,2,IMR ,T 08:00 AM - 09:30 AM ,SAC502 ,1
EEE299/ETE299 ,3,IMR ,S 02:40 PM - 04:10 PM ,LIB608 ,0
EEE299/ETE299 ,4,ZBZ ,A 09:40 AM - 11:10 AM ,LIB608 ,0
EEE299/ETE299 ,5,Rsl ,R 01:00 PM - 02:30 PM ,LIB608 ,5
EEE299/ETE299 ,6,ARH1 ,S 02:40 PM - 04:10 PM ,LIB607 ,4
EEE299/ETE299 ,7,NSv ,R 02:40 PM - 04:10 PM ,LIB608 ,0
EEE311/ETE311 ,1,Aqu ,MW 11:20 AM - 12:50 PM ,SAC513 ,6
EEE311/ETE311 ,2,RRa ,MW 11:20 AM - 12:50 PM ,NAC992 ,0
EEE311/ETE311 ,3,RRa ,MW 01:00 PM - 02:30 PM ,NAC991 ,0
EEE311L/ETE311L ,1,Aqu ,T 02:40 PM - 05:50 PM ,SAC508 ,13
EEE311L/ETE311L ,2,RRa ,M 02:40 PM - 05:50 PM ,SAC508 ,3
EEE311L/ETE311L ,3,RRa ,W 02:40 PM - 05:50 PM ,SAC508 ,6
EEE312/ETE312 ,1,SRD1 ,ST 01:00 PM - 02:30 PM ,SAC402 ,0
EEE312/ETE312 ,2,SRD1 ,ST 02:40 PM - 04:10 PM ,SAC402 ,13
EEE312/ETE312 ,3,MTA1 ,MW 02:40 PM - 04:10 PM ,SAC309 ,1
EEE312L/ETE312L ,1,SRD1 ,R 02:40 PM - 05:50 PM ,SAC501 ,1
EEE312L/ETE312L ,2,SRD1 ,A 11:20 AM - 02:30 PM ,SAC501 ,15
EEE312L/ETE312L ,3,MTA1 ,A 02:40 PM - 05:50 PM ,SAC501 ,3
EEE321/ETE321 ,1,ABH1 ,ST 08:00 AM - 09:30 AM ,SAC514 ,7
EEE321/ETE321 ,2,ABH1 ,ST 01:00 PM - 02:30 PM ,NAC992 ,0
EEE321L/ETE321L ,1,ABH1 ,W 11:20 AM - 02:30 PM ,LIB606 ,7
EEE321L/ETE321L ,2,ABH1 ,W 02:40 PM - 05:50 PM ,LIB606 ,0
EEE331/ETE331 ,1,Rsl ,ST 01:00 PM - 02:30 PM ,SAC310 ,19
EEE331L/ETE331L ,1,Rsl ,S 02:40 PM - 05:50 PM ,LIB609 ,19
EEE361/ETE361 ,1,Mdy ,ST 02:40 PM - 04:10 PM ,SAC310 ,0
EEE361/ETE361 ,2,Mdy ,ST 04:20 PM - 05:50 PM ,SAC310 ,0
EEE313/EEE410/ETE411/ETE443 ,1,NSv ,ST 01:00 PM - 02:30 PM,,
0,,,,,
EEE313/EEE410/ETE411/ETE443 ,2,NSv ,ST 02:40 PM - 04:10 PM,,
0,,,,,
EEE342L/ETE418L ,1,lih ,R 11:20 AM - 02:30 PM ,LIB606 ,19
EEE342L/ETE418L ,2,lih ,A 11:20 AM - 02:30 PM ,LIB606 ,7
EEE422/ETE422 ,1,FKr ,MW 04:20 PM - 05:50 PM ,SAC311 ,23
EEE423/ETE423 ,1,FKr ,MW 01:00 PM - 02:30 PM ,SAC503 ,18
EEE424/ETE424 ,1,Rsl ,ST 09:40 AM - 11:10 AM ,SAC402 ,15
EEE424L/ETE424L ,1,Rsl ,A 08:00 AM - 11:10 AM ,LIB607 ,15
EEE426/ETE426 ,1,ZUM ,ST 04:20 PM - 05:50 PM ,SAC309 ,21
EEE426L/ETE426L ,1,ZUM ,R 08:00 AM - 11:10 AM ,SAC506 ,21
EEE481/ETE481 ,1,AbO ,W 11:20 AM - 02:30 PM ,SAC506 ,22
ETE498R ,1,TBA ,TBA ,TBA ,143
ETE596 ,1,TBA ,TBA ,TBA ,10
ETE597 ,1,TBA ,TBA ,TBA ,10
ETH201 ,1,GAK ,RA 08:00 AM - 09:30 AM ,NAC621 ,10
ETH201 ,2,GAK ,RA 11:20 AM - 12:50 PM ,NAC621 ,0
FIN254 ,1,HHq1 ,MW 01:00 PM - 02:30 PM ,NAC410 ,0
FIN254 ,2,TNK ,MW 01:00 PM - 02:30 PM ,NAC414 ,20
FIN254 ,3,TSj ,MW 08:00 AM - 09:30 AM ,NAC401 ,1
FIN254 ,4,TNK ,MW 04:20 PM - 05:50 PM ,NAC619A ,27
FIN254 ,5,TkS ,MW 02:40 PM - 04:10 PM ,NAC501 ,0
FIN254 ,6,TBA ,MW 04:20 PM - 05:50 PM ,NAC605 ,0
FIN254 ,7,FFa ,MW 08:00 AM - 09:30 AM ,NAC402 ,0
FIN254 ,8,Rby ,MW 09:40 AM - 11:10 AM ,NAC410 ,0
FIN254 ,9,MdM ,MW 11:20 AM - 12:50 PM ,NAC415 ,0
FIN254 ,10,TSj ,MW 11:20 AM - 12:50 PM ,NAC990 ,0
FIN254 ,11,KHM ,RA 01:00 PM - 02:30 PM ,NAC601 ,0
FIN254 ,12,NNh ,RA 09:40 AM - 11:10 AM ,NAC402 ,0
FIN254 ,13,Trq ,RA 09:40 AM - 11:10 AM ,NAC410 ,0
FIN254 ,14,NNh ,RA 11:20 AM - 12:50 PM ,NAC410 ,0
FIN254 ,15,ASy ,ST 01:00 PM - 02:30 PM ,NAC210 ,0
FIN254 ,16,KHT ,ST 02:40 PM - 04:10 PM ,NAC402 ,12
FIN254 ,17,Mjd ,ST 02:40 PM - 04:10 PM ,NAC410 ,0
FIN254 ,18,Mjd ,ST 04:20 PM - 05:50 PM ,NAC410 ,13
FIN254 ,19,FFa ,ST 08:00 AM - 09:30 AM ,NAC306 ,0
FIN254 ,20,ASy ,ST 09:40 AM - 11:10 AM ,NAC210 ,0
FIN254 ,21,FFa ,ST 09:40 AM - 11:10 AM ,NAC402 ,0
FIN254 ,22,RMB ,ST 09:40 AM - 11:10 AM ,NAC410 ,0
FIN254 ,23,Sys ,ST 09:40 AM - 11:10 AM ,NAC414 ,0
FIN254 ,24,KHT ,ST 11:20 AM - 12:50 PM ,NAC402 ,12
FIN254 ,25,KHM ,RA 09:40 AM - 11:10 AM ,NAC314 ,14
FIN410 ,1,AWK ,ST 08:00 AM - 09:30 AM ,NAC202 ,2
FIN410 ,2,SaT ,MW 02:40 PM - 04:10 PM ,NAC410 ,0
FIN410 ,3,TkS ,ST 01:00 PM - 02:30 PM ,NAC314 ,0
FIN410 ,4,TkS ,ST 02:40 PM - 04:10 PM ,NAC414 ,0
FIN433 ,1,Hmu ,MW 08:00 AM - 09:30 AM ,NAC314 ,0
FIN433 ,2,MN ,MW 08:00 AM - 09:30 AM ,NAC313 ,25
FIN433 ,3,HHq1 ,RA 02:40 PM - 04:10 PM ,NAC216 ,0
FIN433 ,4,AhM ,RA 08:00 AM - 09:30 AM ,NAC305 ,0
FIN433 ,5,AhM ,RA 09:40 AM - 11:10 AM ,NAC993 ,0
FIN433 ,6,AfK ,RA 11:20 AM - 12:50 PM ,NAC414 ,0
FIN433 ,7,AhM ,ST 02:40 PM - 04:10 PM ,NAC501 ,0
FIN433 ,8,MN ,ST 08:00 AM - 09:30 AM ,NAC305 ,27
FIN433 ,9,MN ,ST 09:40 AM - 11:10 AM ,NAC501 ,8
FIN433 ,10,HHq1 ,RA 01:00 PM - 02:30 PM ,NAC605 ,0
FIN433 ,11,AfK ,RA 02:40 PM - 04:10 PM ,NAC314 ,0
FIN435 ,1,MdM ,ST 02:40 PM - 04:10 PM ,NAC604 ,0
FIN435 ,2,Hmu ,ST 08:00 AM - 09:30 AM ,NAC216 ,0
FIN435 ,3,Hmu ,ST 09:40 AM - 11:10 AM ,NAC503 ,0
FIN435 ,4,MNl1 ,ST 09:40 AM - 11:10 AM ,NAC505 ,1
FIN435 ,5,SbK ,ST 09:40 AM - 11:10 AM ,NAC514 ,0
FIN435 ,6,MNl1 ,ST 11:20 AM - 12:50 PM ,NAC410 ,0
FIN435 ,7,SbK ,ST 11:20 AM - 12:50 PM ,NAC501 ,0
FIN435 ,8,MdM ,ST 04:20 PM - 05:50 PM ,NAC415 ,3
